film_id;title;release_year;rating;actor_name
202;Daddy Pittsburgh;1992;G;Kenneth Paltrow
374;Graffiti Love;1992;PG;Kenneth Paltrow
722;Reef Salute;1992;NC-17;Kenneth Paltrow
202;Daddy Pittsburgh;1992;G;Michelle Mcconaughey
654;Panky Submarine;1992;G;Michelle Mcconaughey
773;Seabiscuit Punk;1992;NC-17;Adam Grant
773;Seabiscuit Punk;1992;NC-17;Sean Williams
374;Graffiti Love;1992;PG;Gary Penn
663;Patient Sister;1992;NC-17;Milla Keitel
958;Wardrobe Phantom;1992;G;Angelina Astaire
538;Loverboy Attacks;1992;PG-13;Cary Mcconaughey
549;Magnolia Forrester;1992;PG-13;Groucho Sinatra
491;Jumping Wrath;1992;NC-17;James Pitt
478;Jaws Harry;1992;G;Minnie Zellweger
654;Panky Submarine;1992;G;Spencer Peck
952;Wagon Jaws;1992;PG;Spencer Peck
970;Westward Seabiscuit;1992;NC-17;Charlize Dench
374;Graffiti Love;1992;PG;Sean Guiness
663;Patient Sister;1992;NC-17;Sean Guiness
728;Reunion Witches;1992;R;Kirsten Akroyd
989;Working Microcosmos;1992;R;Kenneth Torn
358;Gilmore Boiled;1992;R;Meg Hawke
728;Reunion Witches;1992;R;Meg Hawke
824;Spartacus Cheaper;1992;NC-17;Chris Bridges
726;Reservoir Adaptation;1992;PG-13;Jim Mostel
741;Roman Punk;1992;NC-17;Jim Mostel
491;Jumping Wrath;1992;NC-17;Susan Davis
700;Prix Undefeated;1992;R;Susan Davis
728;Reunion Witches;1992;R;Walter Torn
958;Wardrobe Phantom;1992;G;Walter Torn
221;Deliverance Mulholland;1992;R;Matthew Leigh
309;Feud Frogmen;1992;R;Penelope Cronyn
158;Clones Pinocchio;1992;R;Sidney Crowe
654;Panky Submarine;1992;G;Groucho Dunst
741;Roman Punk;1992;NC-17;Warren Nolte
958;Wardrobe Phantom;1992;G;Warren Nolte
700;Prix Undefeated;1992;R;Sylvester Dern
654;Panky Submarine;1992;G;Russell Bacall
700;Prix Undefeated;1992;R;Russell Bacall
728;Reunion Witches;1992;R;Russell Bacall
700;Prix Undefeated;1992;R;Morgan Hopkins
726;Reservoir Adaptation;1992;PG-13;Morgan Hopkins
538;Loverboy Attacks;1992;PG-13;Morgan Mcdormand
952;Wagon Jaws;1992;PG;Harrison Bale
722;Reef Salute;1992;NC-17;Penelope Monroe
654;Panky Submarine;1992;G;Liza Bergman
158;Clones Pinocchio;1992;R;Salma Nolte
491;Jumping Wrath;1992;NC-17;Salma Nolte
654;Panky Submarine;1992;G;Salma Nolte
113;California Birds;1992;NC-17;Scarlett Bening
726;Reservoir Adaptation;1992;PG-13;Scarlett Bening
202;Daddy Pittsburgh;1992;G;Kevin Garland
970;Westward Seabiscuit;1992;NC-17;Kevin Garland
899;Towers Hurricane;1992;NC-17;Cate Mcqueen
202;Daddy Pittsburgh;1992;G;Daryl Crawford
478;Jaws Harry;1992;G;Greta Keitel
549;Magnolia Forrester;1992;PG-13;Greta Keitel
538;Loverboy Attacks;1992;PG-13;Adam Hopper
899;Towers Hurricane;1992;NC-17;Adam Hopper
952;Wagon Jaws;1992;PG;Richard Penn
970;Westward Seabiscuit;1992;NC-17;Lucille Dee
989;Working Microcosmos;1992;R;Lucille Dee
358;Gilmore Boiled;1992;R;Cate Harris
491;Jumping Wrath;1992;NC-17;Cate Harris
958;Wardrobe Phantom;1992;G;River Dean
726;Reservoir Adaptation;1992;PG-13;Kim Allen
295;Expendable Stallion;1992;PG;Fay Winslet
899;Towers Hurricane;1992;NC-17;Russell Temple
75;Bird Independence;1992;G;Jayne Nolte
728;Reunion Witches;1992;R;Jayne Nolte
989;Working Microcosmos;1992;R;Geoffrey Heston
611;Musketeers Wait;1992;PG;Ben Harris
766;Savannah Town;1992;PG-13;Minnie Kilmer
158;Clones Pinocchio;1992;R;Meryl Gibson
535;Love Suicides;1992;R;Greta Malden
824;Spartacus Cheaper;1992;NC-17;Vivien Basinger
549;Magnolia Forrester;1992;PG-13;Laura Brody
948;Voice Peach;1992;PG-13;Al Garland
959;Warlock Werewolf;1992;G;Will Wilson
358;Gilmore Boiled;1992;R;Mena Hopper
549;Magnolia Forrester;1992;PG-13;Olympia Pfeiffer
538;Loverboy Attacks;1992;PG-13;Groucho Williams
959;Warlock Werewolf;1992;G;Groucho Williams
491;Jumping Wrath;1992;NC-17;Alan Dreyfuss
722;Reef Salute;1992;NC-17;Michael Bening
726;Reservoir Adaptation;1992;PG-13;Jon Chase
726;Reservoir Adaptation;1992;PG-13;Gene Mckellen
824;Spartacus Cheaper;1992;NC-17;Jeff Silverstone
113;California Birds;1992;NC-17;Russell Close
221;Deliverance Mulholland;1992;R;Humphrey Garland
959;Warlock Werewolf;1992;G;Humphrey Garland
654;Panky Submarine;1992;G;Julia Zellweger
538;Loverboy Attacks;1992;PG-13;Renee Ball
773;Seabiscuit Punk;1992;NC-17;Rock Dukakis
989;Working Microcosmos;1992;R;Rock Dukakis
899;Towers Hurricane;1992;NC-17;Cuba Birch
374;Graffiti Love;1992;PG;Audrey Bailey
549;Magnolia Forrester;1992;PG-13;Audrey Bailey
959;Warlock Werewolf;1992;G;Audrey Bailey
958;Wardrobe Phantom;1992;G;Gregory Gooding
358;Gilmore Boiled;1992;R;Burt Temple
309;Feud Frogmen;1992;R;Mary Keitel
952;Wagon Jaws;1992;PG;Mary Keitel
538;Loverboy Attacks;1992;PG-13;Thora Temple
958;Wardrobe Phantom;1992;G;Thora Temple
361;Gleaming Jawbreaker;1991;NC-17;Penelope Guiness
314;Fight Jawbreaker;1991;R;Nick Wahlberg
393;Halloween Nuts;1991;PG-13;Ed Chase
62;Bed Highball;1991;NC-17;Jennifer Davis
414;Hellfighters Sierra;1991;PG;Grace Mostel
988;Worker Tarzan;1991;R;Zero Cage
880;Telemark Heartbreakers;1991;PG-13;Karl Berry
45;Attraction Newton;1991;PG-13;Uma Wood
253;Drifter Commandments;1991;PG-13;Vivien Bergen
258;Drums Dynamite;1991;PG;Vivien Bergen
856;Streetcar Intentions;1991;R;Vivien Bergen
414;Hellfighters Sierra;1991;PG;Cuba Olivier
880;Telemark Heartbreakers;1991;PG-13;Helen Voight
253;Drifter Commandments;1991;PG-13;Kirsten Paltrow
294;Expecations Natural;1991;PG-13;Elvis Marx
731;Right Cranes;1991;PG-13;Elvis Marx
802;Sky Miracle;1991;PG;Elvis Marx
414;Hellfighters Sierra;1991;PG;Sandra Kilmer
856;Streetcar Intentions;1991;R;Sandra Kilmer
194;Crow Grease;1991;PG;Cameron Streep
334;Freddy Storm;1991;NC-17;Julia Mcqueen
880;Telemark Heartbreakers;1991;PG-13;Julia Mcqueen
14;Alice Fantasia;1991;NC-17;Woody Hoffman
802;Sky Miracle;1991;PG;Sissy Sobieski
880;Telemark Heartbreakers;1991;PG-13;Sissy Sobieski
393;Halloween Nuts;1991;PG-13;Audrey Olivier
731;Right Cranes;1991;PG-13;Burt Dukakis
12;Alaska Phantom;1991;PG;Val Bolger
253;Drifter Commandments;1991;PG-13;Val Bolger
963;Watch Tracy;1991;PG;Val Bolger
194;Crow Grease;1991;PG;Jodie Degeneres
109;Butterfly Chocolat;1991;G;Nick Stallone
778;Secrets Paradise;1991;G;Reese Kilmer
731;Right Cranes;1991;PG-13;Parker Goldberg
913;Troopers Metal;1991;R;Julia Barrymore
570;Mermaid Insects;1991;NC-17;Frances Day-Lewis
109;Butterfly Chocolat;1991;G;Mena Temple
913;Troopers Metal;1991;R;Penelope Pinkett
988;Worker Tarzan;1991;R;Penelope Pinkett
963;Watch Tracy;1991;PG;Fay Kilmer
258;Drums Dynamite;1991;PG;Jude Cruise
393;Halloween Nuts;1991;PG-13;Jude Cruise
856;Streetcar Intentions;1991;R;Christian Akroyd
253;Drifter Commandments;1991;PG-13;Henry Berry
334;Freddy Storm;1991;NC-17;Henry Berry
393;Halloween Nuts;1991;PG-13;Jayne Neeson
988;Worker Tarzan;1991;R;Jayne Neeson
556;Maltese Hope;1991;PG-13;Angela Hudson
361;Gleaming Jawbreaker;1991;NC-17;Mary Tandy
731;Right Cranes;1991;PG-13;Jessica Bailey
45;Attraction Newton;1991;PG-13;Rip Winslet
414;Hellfighters Sierra;1991;PG;Michelle Mcconaughey
856;Streetcar Intentions;1991;R;Michelle Mcconaughey
26;Annie Identity;1991;G;Adam Grant
609;Muscle Bright;1991;G;Sean Williams
45;Attraction Newton;1991;PG-13;Gary Penn
12;Alaska Phantom;1991;PG;Burt Posey
963;Watch Tracy;1991;PG;Cary Mcconaughey
393;Halloween Nuts;1991;PG-13;Groucho Sinatra
880;Telemark Heartbreakers;1991;PG-13;Groucho Sinatra
963;Watch Tracy;1991;PG;Groucho Sinatra
194;Crow Grease;1991;PG;Scarlett Damon
802;Sky Miracle;1991;PG;Woody Jolie
414;Hellfighters Sierra;1991;PG;James Pitt
14;Alice Fantasia;1991;NC-17;Minnie Zellweger
253;Drifter Commandments;1991;PG-13;Spencer Peck
570;Mermaid Insects;1991;NC-17;Spencer Peck
880;Telemark Heartbreakers;1991;PG-13;Sean Guiness
802;Sky Miracle;1991;PG;Kirsten Akroyd
856;Streetcar Intentions;1991;R;Ellen Presley
294;Expecations Natural;1991;PG-13;Daryl Wahlberg
778;Secrets Paradise;1991;G;Gene Willis
194;Crow Grease;1991;PG;Chris Bridges
414;Hellfighters Sierra;1991;PG;Jim Mostel
796;Sierra Divide;1991;NC-17;Jim Mostel
414;Hellfighters Sierra;1991;PG;Spencer Depp
988;Worker Tarzan;1991;R;Susan Davis
194;Crow Grease;1991;PG;Walter Torn
334;Freddy Storm;1991;NC-17;Walter Torn
796;Sierra Divide;1991;NC-17;Walter Torn
802;Sky Miracle;1991;PG;Walter Torn
609;Muscle Bright;1991;G;Matthew Leigh
12;Alaska Phantom;1991;PG;Sidney Crowe
194;Crow Grease;1991;PG;Groucho Dunst
62;Bed Highball;1991;NC-17;Gina Degeneres
796;Sierra Divide;1991;NC-17;Gina Degeneres
12;Alaska Phantom;1991;PG;Sylvester Dern
393;Halloween Nuts;1991;PG-13;Sylvester Dern
62;Bed Highball;1991;NC-17;Susan Davis
194;Crow Grease;1991;PG;Cameron Zellweger
414;Hellfighters Sierra;1991;PG;Cameron Zellweger
731;Right Cranes;1991;PG-13;Cameron Zellweger
796;Sierra Divide;1991;NC-17;Russell Bacall
856;Streetcar Intentions;1991;R;Russell Bacall
988;Worker Tarzan;1991;R;Russell Bacall
258;Drums Dynamite;1991;PG;Morgan Hopkins
194;Crow Grease;1991;PG;Morgan Mcdormand
913;Troopers Metal;1991;R;Morgan Mcdormand
778;Secrets Paradise;1991;G;Renee Tracy
570;Mermaid Insects;1991;NC-17;Warren Jackman
802;Sky Miracle;1991;PG;Warren Jackman
414;Hellfighters Sierra;1991;PG;Penelope Monroe
988;Worker Tarzan;1991;R;Julianne Dench
62;Bed Highball;1991;NC-17;Albert Nolte
361;Gleaming Jawbreaker;1991;NC-17;Albert Nolte
414;Hellfighters Sierra;1991;PG;Albert Nolte
194;Crow Grease;1991;PG;Frances Tomei
26;Annie Identity;1991;G;Cate Mcqueen
26;Annie Identity;1991;G;Greta Keitel
414;Hellfighters Sierra;1991;PG;Ed Mansfield
14;Alice Fantasia;1991;NC-17;Morgan Williams
258;Drums Dynamite;1991;PG;Lucille Dee
570;Mermaid Insects;1991;NC-17;Ewan Gooding
258;Drums Dynamite;1991;PG;Whoopi Hurt
731;Right Cranes;1991;PG-13;Whoopi Hurt
778;Secrets Paradise;1991;G;Whoopi Hurt
361;Gleaming Jawbreaker;1991;NC-17;River Dean
393;Halloween Nuts;1991;PG-13;Angela Witherspoon
109;Butterfly Chocolat;1991;G;Kim Allen
12;Alaska Phantom;1991;PG;Albert Johansson
314;Fight Jawbreaker;1991;R;Albert Johansson
731;Right Cranes;1991;PG-13;Albert Johansson
708;Quills Bull;1991;R;Fay Winslet
913;Troopers Metal;1991;R;Russell Temple
880;Telemark Heartbreakers;1991;PG-13;Jayne Nolte
570;Mermaid Insects;1991;NC-17;Geoffrey Heston
880;Telemark Heartbreakers;1991;PG-13;Geoffrey Heston
988;Worker Tarzan;1991;R;Minnie Kilmer
314;Fight Jawbreaker;1991;R;Meryl Gibson
802;Sky Miracle;1991;PG;Meryl Gibson
988;Worker Tarzan;1991;R;Meryl Gibson
361;Gleaming Jawbreaker;1991;NC-17;Ian Tandy
802;Sky Miracle;1991;PG;Greta Malden
913;Troopers Metal;1991;R;Greta Malden
880;Telemark Heartbreakers;1991;PG-13;Vivien Basinger
802;Sky Miracle;1991;PG;Laura Brody
414;Hellfighters Sierra;1991;PG;Harvey Hope
880;Telemark Heartbreakers;1991;PG-13;Harvey Hope
45;Attraction Newton;1991;PG-13;Christopher West
681;Pirates Roxanne;1991;PG;Humphrey Willis
253;Drifter Commandments;1991;PG-13;Al Garland
361;Gleaming Jawbreaker;1991;NC-17;Nick Degeneres
294;Expecations Natural;1991;PG-13;Laurence Bullock
802;Sky Miracle;1991;PG;Laurence Bullock
856;Streetcar Intentions;1991;R;Laurence Bullock
778;Secrets Paradise;1991;G;Kenneth Hoffman
609;Muscle Bright;1991;G;Groucho Williams
778;Secrets Paradise;1991;G;William Hackman
802;Sky Miracle;1991;PG;Jon Chase
12;Alaska Phantom;1991;PG;Gene Mckellen
109;Butterfly Chocolat;1991;G;Lisa Monroe
194;Crow Grease;1991;PG;Lisa Monroe
708;Quills Bull;1991;R;Lisa Monroe
109;Butterfly Chocolat;1991;G;Ed Guiness
12;Alaska Phantom;1991;PG;Jeff Silverstone
258;Drums Dynamite;1991;PG;Jeff Silverstone
609;Muscle Bright;1991;G;Jeff Silverstone
963;Watch Tracy;1991;PG;Jeff Silverstone
609;Muscle Bright;1991;G;Matthew Carrey
880;Telemark Heartbreakers;1991;PG-13;Michael Bolger
14;Alice Fantasia;1991;NC-17;Rock Dukakis
988;Worker Tarzan;1991;R;Rock Dukakis
62;Bed Highball;1991;NC-17;Audrey Bailey
253;Drifter Commandments;1991;PG-13;Audrey Bailey
708;Quills Bull;1991;R;Audrey Bailey
802;Sky Miracle;1991;PG;Audrey Bailey
361;Gleaming Jawbreaker;1991;NC-17;John Suvari
708;Quills Bull;1991;R;John Suvari
109;Butterfly Chocolat;1991;G;Burt Temple
361;Gleaming Jawbreaker;1991;NC-17;Jayne Silverstone
258;Drums Dynamite;1991;PG;Reese West
109;Butterfly Chocolat;1991;G;Mary Keitel
570;Mermaid Insects;1991;NC-17;Mary Keitel
796;Sierra Divide;1991;NC-17;Mary Keitel
316;Fire Wolves;1990;R;Johnny Lollobrigida
383;Groove Fiction;1990;NC-17;Johnny Lollobrigida
256;Drop Waterfront;1990;R;Bette Nicholson
205;Dances None;1990;NC-17;Matthew Johansson
552;Majestic Floats;1990;PG;Joe Swank
205;Dances None;1990;NC-17;Zero Cage
177;Connecticut Tramp;1990;R;Karl Berry
254;Driver Annie;1990;PG-13;Uma Wood
745;Roses Treasure;1990;PG-13;Cuba Olivier
177;Connecticut Tramp;1990;R;Fred Costner
944;Virgin Daisy;1990;PG-13;Dan Torn
492;Jungle Closer;1990;NC-17;Lucille Tracy
757;Sagebrush Clueless;1990;G;Lucille Tracy
775;Seattle Expecations;1990;PG-13;Elvis Marx
254;Driver Annie;1990;PG-13;Sandra Kilmer
367;Goldmine Tycoon;1990;R;Sandra Kilmer
256;Drop Waterfront;1990;R;Cameron Streep
259;Duck Racer;1990;NC-17;Woody Hoffman
133;Chamber Italian;1990;NC-17;Alec Wayne
944;Virgin Daisy;1990;PG-13;Alec Wayne
252;Dream Pickup;1990;PG;Milla Peck
305;Fatal Haunted;1990;PG;Milla Peck
775;Seattle Expecations;1990;PG-13;Milla Peck
256;Drop Waterfront;1990;R;Judy Dean
24;Analyze Hoosiers;1990;R;Tom Mckellen
176;Congeniality Quest;1990;PG-13;Tom Mckellen
177;Connecticut Tramp;1990;R;Johnny Cage
252;Dream Pickup;1990;PG;Jodie Degeneres
305;Fatal Haunted;1990;PG;Jodie Degeneres
383;Groove Fiction;1990;NC-17;Jodie Degeneres
24;Analyze Hoosiers;1990;R;Tom Miranda
568;Memento Zoolander;1990;NC-17;Tom Miranda
161;Clue Grail;1990;NC-17;Kirk Jovovich
176;Congeniality Quest;1990;PG-13;Nick Stallone
825;Speakeasy Date;1990;PG-13;Nick Stallone
944;Virgin Daisy;1990;PG-13;Nick Stallone
254;Driver Annie;1990;PG-13;Parker Goldberg
944;Virgin Daisy;1990;PG-13;Julia Barrymore
757;Sagebrush Clueless;1990;G;Frances Day-Lewis
725;Requiem Tycoon;1990;R;Anne Cronyn
552;Majestic Floats;1990;PG;Natalie Hopkins
181;Contact Anonymous;1990;PG-13;Mena Temple
256;Drop Waterfront;1990;R;Mena Temple
492;Jungle Closer;1990;NC-17;Mena Temple
725;Requiem Tycoon;1990;R;Mena Temple
8;Airport Pollock;1990;R;Fay Kilmer
620;Nemo Campus;1990;NC-17;Fay Kilmer
383;Groove Fiction;1990;NC-17;Dan Harris
852;Strangelove Desire;1990;NC-17;Jude Cruise
254;Driver Annie;1990;PG-13;Christian Akroyd
316;Fire Wolves;1990;R;Christian Akroyd
133;Chamber Italian;1990;NC-17;Henry Berry
177;Connecticut Tramp;1990;R;Henry Berry
944;Virgin Daisy;1990;PG-13;Cameron Wray
852;Strangelove Desire;1990;NC-17;Ray Johansson
305;Fatal Haunted;1990;PG;Angela Hudson
852;Strangelove Desire;1990;NC-17;Angela Hudson
229;Devil Desire;1990;R;Mary Tandy
725;Requiem Tycoon;1990;R;Mary Tandy
24;Analyze Hoosiers;1990;R;Jessica Bailey
256;Drop Waterfront;1990;R;Jessica Bailey
725;Requiem Tycoon;1990;R;Jessica Bailey
133;Chamber Italian;1990;NC-17;Rip Winslet
161;Clue Grail;1990;NC-17;Rip Winslet
205;Dances None;1990;NC-17;Rip Winslet
725;Requiem Tycoon;1990;R;Michelle Mcconaughey
640;Opus Ice;1990;R;Sean Williams
757;Sagebrush Clueless;1990;G;Sean Williams
492;Jungle Closer;1990;NC-17;Burt Posey
568;Memento Zoolander;1990;NC-17;Angelina Astaire
552;Majestic Floats;1990;PG;Groucho Sinatra
852;Strangelove Desire;1990;NC-17;Groucho Sinatra
205;Dances None;1990;NC-17;Mae Hoffman
367;Goldmine Tycoon;1990;R;Mae Hoffman
332;Frankenstein Stranger;1990;NC-17;Scarlett Damon
316;Fire Wolves;1990;R;Woody Jolie
954;Wake Jaws;1990;G;Woody Jolie
383;Groove Fiction;1990;NC-17;Minnie Zellweger
161;Clue Grail;1990;NC-17;Spencer Peck
620;Nemo Campus;1990;NC-17;Kenneth Pesci
254;Driver Annie;1990;PG-13;Charlize Dench
176;Congeniality Quest;1990;PG-13;Christopher Berry
181;Contact Anonymous;1990;PG-13;Christopher Berry
511;Lawrence Love;1990;NC-17;Christopher Berry
229;Devil Desire;1990;R;Kirsten Akroyd
568;Memento Zoolander;1990;NC-17;Kirsten Akroyd
825;Speakeasy Date;1990;PG-13;Kirsten Akroyd
775;Seattle Expecations;1990;PG-13;Kenneth Torn
8;Airport Pollock;1990;R;Gene Willis
177;Connecticut Tramp;1990;R;Meg Hawke
256;Drop Waterfront;1990;R;Meg Hawke
757;Sagebrush Clueless;1990;G;Meg Hawke
725;Requiem Tycoon;1990;R;Chris Bridges
620;Nemo Campus;1990;NC-17;Jim Mostel
944;Virgin Daisy;1990;PG-13;Spencer Depp
511;Lawrence Love;1990;NC-17;Susan Davis
568;Memento Zoolander;1990;NC-17;Susan Davis
205;Dances None;1990;NC-17;Walter Torn
852;Strangelove Desire;1990;NC-17;Walter Torn
259;Duck Racer;1990;NC-17;Penelope Cronyn
954;Wake Jaws;1990;G;Sidney Crowe
229;Devil Desire;1990;R;Groucho Dunst
133;Chamber Italian;1990;NC-17;Gina Degeneres
8;Airport Pollock;1990;R;Susan Davis
181;Contact Anonymous;1990;PG-13;Morgan Hopkins
254;Driver Annie;1990;PG-13;Morgan Mcdormand
305;Fatal Haunted;1990;PG;Morgan Mcdormand
757;Sagebrush Clueless;1990;G;Morgan Mcdormand
383;Groove Fiction;1990;NC-17;Harrison Bale
492;Jungle Closer;1990;NC-17;Dan Streep
647;Outfield Massacre;1990;NC-17;Dan Streep
316;Fire Wolves;1990;R;Renee Tracy
852;Strangelove Desire;1990;NC-17;Cuba Allen
161;Clue Grail;1990;NC-17;Liza Bergman
620;Nemo Campus;1990;NC-17;Salma Nolte
725;Requiem Tycoon;1990;R;Julianne Dench
775;Seattle Expecations;1990;PG-13;Scarlett Bening
367;Goldmine Tycoon;1990;R;Albert Nolte
568;Memento Zoolander;1990;NC-17;Albert Nolte
256;Drop Waterfront;1990;R;Frances Tomei
944;Virgin Daisy;1990;PG-13;Cate Mcqueen
367;Goldmine Tycoon;1990;R;Daryl Crawford
640;Opus Ice;1990;R;Daryl Crawford
725;Requiem Tycoon;1990;R;Greta Keitel
383;Groove Fiction;1990;NC-17;Jane Jackman
647;Outfield Massacre;1990;NC-17;Jane Jackman
133;Chamber Italian;1990;NC-17;Adam Hopper
133;Chamber Italian;1990;NC-17;Richard Penn
161;Clue Grail;1990;NC-17;Gene Hopkins
229;Devil Desire;1990;R;Ed Mansfield
256;Drop Waterfront;1990;R;Ed Mansfield
552;Majestic Floats;1990;PG;Ed Mansfield
620;Nemo Campus;1990;NC-17;Ed Mansfield
254;Driver Annie;1990;PG-13;Morgan Williams
745;Roses Treasure;1990;PG-13;Morgan Williams
8;Airport Pollock;1990;R;Lucille Dee
181;Contact Anonymous;1990;PG-13;Ewan Gooding
229;Devil Desire;1990;R;Ewan Gooding
647;Outfield Massacre;1990;NC-17;Whoopi Hurt
328;Forever Candidate;1990;NC-17;Jada Ryder
316;Fire Wolves;1990;R;River Dean
177;Connecticut Tramp;1990;R;Albert Johansson
254;Driver Annie;1990;PG-13;Fay Winslet
305;Fatal Haunted;1990;PG;Fay Winslet
133;Chamber Italian;1990;NC-17;Emily Dee
647;Outfield Massacre;1990;NC-17;Jayne Nolte
367;Goldmine Tycoon;1990;R;Geoffrey Heston
332;Frankenstein Stranger;1990;NC-17;Ben Harris
954;Wake Jaws;1990;G;Meryl Gibson
383;Groove Fiction;1990;NC-17;Ian Tandy
757;Sagebrush Clueless;1990;G;Ian Tandy
775;Seattle Expecations;1990;PG-13;Fay Wood
24;Analyze Hoosiers;1990;R;Greta Malden
177;Connecticut Tramp;1990;R;Vivien Basinger
954;Wake Jaws;1990;G;Chris Depp
825;Speakeasy Date;1990;PG-13;Harvey Hope
252;Dream Pickup;1990;PG;Humphrey Willis
367;Goldmine Tycoon;1990;R;Humphrey Willis
944;Virgin Daisy;1990;PG-13;Nick Degeneres
305;Fatal Haunted;1990;PG;Will Wilson
954;Wake Jaws;1990;G;Kenneth Hoffman
181;Contact Anonymous;1990;PG-13;Olympia Pfeiffer
757;Sagebrush Clueless;1990;G;Alan Dreyfuss
852;Strangelove Desire;1990;NC-17;Alan Dreyfuss
852;Strangelove Desire;1990;NC-17;Michael Bening
252;Dream Pickup;1990;PG;Jon Chase
24;Analyze Hoosiers;1990;R;Ed Guiness
852;Strangelove Desire;1990;NC-17;Ed Guiness
492;Jungle Closer;1990;NC-17;Humphrey Garland
640;Opus Ice;1990;R;Humphrey Garland
745;Roses Treasure;1990;PG-13;Humphrey Garland
552;Majestic Floats;1990;PG;Julia Zellweger
492;Jungle Closer;1990;NC-17;Cuba Birch
775;Seattle Expecations;1990;PG-13;Gregory Gooding
367;Goldmine Tycoon;1990;R;John Suvari
745;Roses Treasure;1990;PG-13;Burt Temple
161;Clue Grail;1990;NC-17;Meryl Allen
568;Memento Zoolander;1990;NC-17;Mary Keitel
745;Roses Treasure;1990;PG-13;Mary Keitel
640;Opus Ice;1990;R;Julia Fawcett
166;Color Philadelphia;1989;G;Penelope Guiness
685;Platoon Instinct;1989;PG-13;Ed Chase
909;Treasure Command;1989;PG-13;Jennifer Davis
173;Confessions Maguire;1989;PG-13;Grace Mostel
805;Sleepless Monsoon;1989;G;Grace Mostel
148;Chocolate Duck;1989;R;Joe Swank
998;Zhivago Core;1989;NC-17;Uma Wood
495;Kentuckian Giant;1989;PG;Vivien Bergen
688;Polish Brooklyn;1989;PG;Vivien Bergen
919;Tycoon Gathering;1989;G;Vivien Bergen
553;Maker Gables;1989;PG-13;Cuba Olivier
582;Miracle Virtual;1989;PG-13;Fred Costner
201;Cyclone Family;1989;PG;Helen Voight
734;Road Roxanne;1989;R;Helen Voight
231;Dinosaur Secretary;1989;R;Lucille Tracy
734;Road Roxanne;1989;R;Kirsten Paltrow
887;Thief Pelican;1989;PG-13;Kirsten Paltrow
495;Kentuckian Giant;1989;PG;Elvis Marx
688;Polish Brooklyn;1989;PG;Elvis Marx
997;Youth Kick;1989;NC-17;Sandra Kilmer
148;Chocolate Duck;1989;R;Cameron Streep
688;Polish Brooklyn;1989;PG;Kevin Bloom
201;Cyclone Family;1989;PG;Rip Crawford
688;Polish Brooklyn;1989;PG;Rip Crawford
805;Sleepless Monsoon;1989;G;Julia Mcqueen
201;Cyclone Family;1989;PG;Judy Dean
15;Alien Center;1989;NC-17;Burt Dukakis
231;Dinosaur Secretary;1989;R;Burt Dukakis
553;Maker Gables;1989;PG-13;Val Bolger
997;Youth Kick;1989;NC-17;Val Bolger
887;Thief Pelican;1989;PG-13;Johnny Cage
533;Lost Bird;1989;PG-13;Kirk Jovovich
982;Women Dorado;1989;R;Nick Stallone
998;Zhivago Core;1989;NC-17;Nick Stallone
734;Road Roxanne;1989;R;Julia Barrymore
134;Champion Flatliners;1989;PG;Frances Day-Lewis
734;Road Roxanne;1989;R;Gary Phoenix
20;Amelie Hellfighters;1989;R;Carmen Hunt
134;Champion Flatliners;1989;PG;Jude Cruise
685;Platoon Instinct;1989;PG-13;Jude Cruise
553;Maker Gables;1989;PG-13;Christian Akroyd
805;Sleepless Monsoon;1989;G;Henry Berry
231;Dinosaur Secretary;1989;R;Jayne Neeson
688;Polish Brooklyn;1989;PG;Jayne Neeson
134;Champion Flatliners;1989;PG;Cameron Wray
553;Maker Gables;1989;PG-13;Mary Tandy
909;Treasure Command;1989;PG-13;Mary Tandy
15;Alien Center;1989;NC-17;Kenneth Paltrow
50;Baked Cleopatra;1989;G;Michelle Mcconaughey
823;South Wait;1989;R;Michelle Mcconaughey
560;Mars Roman;1989;NC-17;Adam Grant
148;Chocolate Duck;1989;R;Gary Penn
823;South Wait;1989;R;Gary Penn
998;Zhivago Core;1989;NC-17;Gary Penn
553;Maker Gables;1989;PG-13;Ralph Cruz
688;Polish Brooklyn;1989;PG;Ralph Cruz
941;Videotape Arsenic;1989;NC-17;Ralph Cruz
887;Thief Pelican;1989;PG-13;James Pitt
148;Chocolate Duck;1989;R;Minnie Zellweger
941;Videotape Arsenic;1989;NC-17;Christopher Berry
982;Women Dorado;1989;R;Christopher Berry
553;Maker Gables;1989;PG-13;Kirsten Akroyd
909;Treasure Command;1989;PG-13;Ellen Presley
982;Women Dorado;1989;R;Ellen Presley
